,Production Budget,Director Twitter following,Top 3,Cast Twitter Following,Avg English Score,Rare English Score,Common English Score
703,40000000.0,7071,6870929.0,44905893.0,18764.1578947368,100000.0,137.0
704,35000000.0,1028,122045.0,130415254.0,11338.4,68530.3333333333,79.6666666666667
705,16500000.0,8144,51644.0,8850987.0,23789.1428571429,100000.0,127.333333333333
706,0.0,12,303546.0,308228.0,11223.8695652174,70460.0,63.3333333333333
707,58000000.0,234238,150430.0,167244.0,22741.9545454545,100000.0,92.6666666666667
708,40000000.0,32870,233.0,46783956.0,39520.9230769231,100000.0,276.66666666666697
709,0.0,651,4466.0,30837.0,25341.0625,100000.0,113.333333333333
711,0.0,54,232158.0,7546838.0,8325.66666666667,38592.6666666667,119.0
712,70000000.0,20917,188713.0,66508077.0,11625.5625,45301.6666666667,244.0
713,0.0,77766,1204.0,145230.0,9635.1052631579,46561.0,120.0
714,29000000.0,20360,309879.0,3974843.0,22689.956521739103,100000.0,192.333333333333
715,0.0,40996,13325427.0,40244343.0,32822.0833333333,100000.0,407.333333333333
716,0.0,813244,387722.0,1191504.0,16860.6086956522,100000.0,62.0
717,0.0,486400,1481175.0,52524924.0,15632.8888888889,72956.3333333333,332.33333333333303
718,40000000.0,14263154,14289721.0,46597527.0,22144.619047619,100000.0,57.3333333333333
719,0.0,98794,1007591.0,1007843.0,29427.25,100000.0,402.0
720,25000000.0,749,787079.0,4579473.0,23227.8,87531.6666666667,288.66666666666697
721,9000000.0,53485,125043.0,258858.0,27708.952380952403,100000.0,104.666666666667
722,0.0,749,2330.0,7987752.0,16688.1176470588,74463.3333333333,466.666666666667
723,5000000.0,53485,1461811.0,2924526.0,20850.7142857143,83723.6666666667,493.0
724,0.0,6522,832.0,17124.0,25150.368421052597,100000.0,158.0
725,65000000.0,104324,49867.0,8105559.0,11383.846153846202,41746.0,79.6666666666667
726,0.0,1,50431.0,151293.0,39092.0909090909,100000.0,557.333333333333
727,25000000.0,532,954.0,1485822.0,27123.5384615385,100000.0,150.333333333333
728,0.0,258,67745.0,511766.0,16388.3333333333,72860.6666666667,134.333333333333
729,0.0,2844,2075391.0,2134864.0,19312.2222222222,53324.3333333333,1146.3333333333298
730,0.0,407,120013.0,790954.0,18809.75,77892.3333333333,545.333333333333
731,0.0,1261924,1260634.0,31761812.0,18931.0,83439.3333333333,126.333333333333
732,0.0,2409,2772466.0,8335848.0,17448.72,100000.0,526.333333333333
733,80000000.0,19783,117572.0,4123995.0,9242.43333333333,72082.6666666667,109.0
734,3000000.0,517,354509.0,4847382.0,26367.5,100000.0,168.0
735,0.0,670076,27773054.0,159171720.0,14028.5,74274.6666666667,20.3333333333333
736,12000000.0,5405,10414240.0,31243362.0,28256.2222222222,100000.0,368.333333333333
737,0.0,20632,4777586.0,4806081.0,14050.125,35777.3333333333,353.0
738,0.0,1345,9095.0,3086148.0,22494.2142857143,83595.6666666667,563.333333333333
739,70000000.0,184509,22580.0,1414395.0,13011.8484848485,100000.0,78.0
740,35000000.0,257011,10374.0,28078388.0,33018.2941176471,100000.0,245.666666666667
741,0.0,479764,22420.0,47318.0,20552.3636363636,100000.0,447.666666666667
742,0.0,87271,490432.0,1459222.0,8322.04347826087,48286.0,36.3333333333333
743,0.0,506,234260.0,234342.0,21269.652173913,100000.0,127.666666666667
744,0.0,114663,1530.0,21804.0,30169.647058823506,100000.0,215.333333333333
745,30000000.0,3846,2372.0,34242.0,20865.4545454545,100000.0,17.0
746,26000000.0,2016,4938.0,44972115.0,12750.25,76417.0,182.0
747,20000000.0,375,7759012.0,24125358.0,25125.2,79090.6666666667,179.666666666667
748,4000000.0,1763,604.0,1187146.0,10511.0833333333,40593.3333333333,86.6666666666667
749,0.0,13384084,14175.0,40019259.0,16760.8421052632,86466.6666666667,160.666666666667
750,55000000.0,8,638.0,47957379.0,28535.0416666667,100000.0,47.6666666666667
751,0.0,494,75518.0,179096.0,12855.222222222199,36569.0,535.333333333333
752,0.0,1885,1221.0,222813.0,25131.3157894737,100000.0,54.0
753,80000000.0,1559,192476.0,185519154.0,20340.75,80928.3333333333,248.333333333333
754,30000000.0,117724,304119.0,738278.0,8782.53846153846,35776.0,98.6666666666667
755,30000000.0,1525556,1794.0,5777109.0,16440.1363636364,85261.0,127.333333333333
756,24000000.0,2085,550207.0,22096976.0,17964.5185185185,100000.0,61.0
757,0.0,12,378.0,1134.0,13005.277777777801,72161.3333333333,202.333333333333
758,42000000.0,457,35562.0,7401483.0,25177.7894736842,100000.0,297.66666666666697
759,25000000.0,2274,18094665.0,36287326.0,20874.4666666667,100000.0,145.333333333333
760,0.0,2535,1525.0,35487.0,25238.2142857143,100000.0,606.666666666667
761,76000000.0,16,7412367.0,39682806.0,32476.4166666667,100000.0,42.3333333333333
762,28000000.0,6053,208802.0,4031370.0,24388.4166666667,79242.6666666667,469.666666666667
763,0.0,2085,15134.0,116973.0,17023.6875,73454.3333333333,277.33333333333303
764,15000000.0,6522,21283.0,157992.0,27907.368421052597,96530.6666666667,488.666666666667
765,60000000.0,12317,281858.0,955878.0,26161.4375,100000.0,848.0
766,25000000.0,20403,72977.0,19922986.0,28761.1052631579,100000.0,168.333333333333
767,25000000.0,495,23322.0,17506647.0,15472.846153846202,100000.0,61.3333333333333
768,200000000.0,909,4622.0,225126.0,10574.8095238095,50869.6666666667,53.6666666666667
769,0.0,9396,391.0,5230722.0,38447.75,100000.0,88.3333333333333
770,0.0,26449,2801107.0,8411571.0,21104.1904761905,100000.0,167.333333333333
771,0.0,8542,425089.0,1515063.0,22277.578947368398,100000.0,146.0
772,0.0,342,194371.0,586206.0,29154.526315789502,100000.0,343.33333333333303
773,15000000.0,342,2265.0,2963040.0,18657.0833333333,61573.6666666667,78.0
774,0.0,3846,218461.0,1413816.0,15631.6428571429,67999.6666666667,415.0
775,0.0,4741,4673.0,2966174.0,26398.6363636364,85482.6666666667,385.333333333333
776,45000000.0,9263,5055.0,98994.0,35797.5789473684,100000.0,424.333333333333
777,35000000.0,15638,297110.0,891336.0,40910.1818181818,100000.0,229.0
778,18000000.0,3140,118171.0,1176171.0,23216.263157894704,100000.0,218.333333333333
779,6500000.0,43,46028.0,344394.0,19071.0625,75754.0,212.0
780,0.0,43,455321.0,911498.0,22378.6296296296,100000.0,125.333333333333
781,0.0,43,820759.0,6105444.0,29483.428571428598,100000.0,123.0
782,30000000.0,215545,29583.0,197268.0,13509.0,37955.0,135.0
783,0.0,956,8669.0,17650.0,29007.0,100000.0,600.333333333333
784,0.0,151,41406.0,136874.0,14182.0769230769,55061.6666666667,105.0
785,0.0,2614,36426.0,418539.0,15702.3076923077,100000.0,55.6666666666667
786,0.0,2296,1384199.0,4250820.0,15955.1428571429,51405.6666666667,794.0
787,67000000.0,310487,372731.0,3855939.0,36613.35,100000.0,526.333333333333
788,20000000.0,156,1167361.0,1324979.0,24094.625,100000.0,113.0
789,24000000.0,2917592,663264.0,7145636.0,29854.375,100000.0,153.333333333333
790,22000000.0,1690,255572.0,707694.0,25135.2941176471,100000.0,60.6666666666667
791,0.0,12883,46.0,384196.0,30008.6923076923,100000.0,298.0
792,70000000.0,10421,12820.0,19458234.0,29763.6875,100000.0,143.0
793,65000000.0,9547,497150.0,788732.0,11743.8,47146.3333333333,50.3333333333333
794,0.0,84,49219.0,3112563.0,14501.424242424198,100000.0,52.0
795,0.0,4872,15.0,40.0,28047.875,72475.0,622.0
796,0.0,71,310506.0,1690413.0,12525.2727272727,75736.0,49.6666666666667
797,0.0,1997,15696.0,51084.0,17141.125,73444.3333333333,225.333333333333
798,0.0,18807,1031.0,58388.0,12414.071428571398,49935.3333333333,305.33333333333303
799,0.0,8982,1437.0,1101389.0,12629.214285714299,47964.3333333333,121.0
800,31000000.0,10437,811086.0,1743592.0,22300.647058823506,83091.3333333333,212.333333333333
801,0.0,2034,81635.0,245946.0,34961.5652173913,100000.0,68.6666666666667
802,0.0,92,28123.0,29661.0,15918.3684210526,72963.6666666667,82.6666666666667
803,40000000.0,29,1579257.0,4883799.0,17406.0909090909,56064.6666666667,61.3333333333333
804,35000000.0,72,193319.0,13854663.0,31190.7,100000.0,341.33333333333303
805,0.0,61417,8594196.0,31869818.0,22690.4375,100000.0,47.0
806,0.0,4741,8594196.0,17336722.0,33379.5625,100000.0,328.66666666666697
807,0.0,29031,6642948.0,13439390.0,20255.7368421053,100000.0,98.3333333333333
808,21000000.0,2771,1462.0,4541412.0,19818.058823529398,100000.0,125.0
810,55000000.0,6013,4053.0,621498.0,20895.9545454545,100000.0,36.0
811,16000000.0,1194,157596.0,1058788.0,18789.230769230802,100000.0,47.0
812,0.0,313,1176089.0,5391177.0,33171.9615384615,100000.0,38.6666666666667
813,0.0,45311,13471.0,30345.0,10911.28,70273.0,287.0
814,0.0,25227,65.0,5627030.0,13912.823529411799,69637.6666666667,255.0
815,0.0,25227,93100.0,952722.0,25658.9375,100000.0,111.666666666667
816,0.0,3155,539.0,2698672.0,21701.0869565217,100000.0,80.6666666666667
817,0.0,3183,22837.0,115131.0,19115.0526315789,100000.0,401.0
818,21000000.0,1690,202673.0,1112728.0,29094.421052631602,100000.0,153.0
819,0.0,41,1302.0,2626.0,23618.0,100000.0,111.333333333333
820,0.0,127565,1111842.0,3342153.0,24533.0,100000.0,73.6666666666667
821,65000000.0,1772,2767270.0,23848970.0,11563.1818181818,39482.0,193.666666666667
822,15000000.0,3,6593.0,197062.0,13655.0555555556,73953.6666666667,63.0
823,38000000.0,150486,1343826.0,7359324.0,12619.846153846202,50676.6666666667,202.333333333333
824,0.0,150486,557105.0,17135670.0,14229.041666666699,100000.0,86.6666666666667
825,35000000.0,7700,35461.0,1940544.0,19041.619047619,100000.0,91.6666666666667
826,0.0,3362,2309.0,6927.0,16615.0,39656.0,901.666666666667
827,35000000.0,1323,31944372.0,95842698.0,27127.6666666667,100000.0,715.666666666667
828,0.0,10683,5558.0,1690293.0,20516.875,93729.0,57.0
829,0.0,671,2499635.0,2589328.0,17527.5625,74693.6666666667,313.66666666666697
830,32000000.0,77766,30528.0,1814916.0,26924.444444444398,100000.0,249.666666666667
831,0.0,470,657347.0,33368960.0,9653.35294117647,40231.3333333333,84.6666666666667
832,24000000.0,25227,262050.0,787125.0,22177.1153846154,100000.0,81.0
833,35000000.0,9185,14760.0,30018.0,39388.0689655172,100000.0,67.3333333333333
834,35000000.0,2388864,199620.0,590922.0,26778.8888888889,100000.0,466.333333333333
835,65000000.0,0,1241292.0,4443120.0,17043.7272727273,100000.0,21.6666666666667
836,50000000.0,2917592,482007.0,10174683.0,21624.0476190476,100000.0,166.666666666667
837,0.0,310487,912649.0,2740713.0,35142.1111111111,100000.0,306.0
838,35000000.0,82,849.0,5329533.0,29773.571428571402,100000.0,274.0
839,0.0,2016,267603.0,802809.0,15937.4,100000.0,84.6666666666667
840,38000000.0,72,141198.0,3917704.0,17676.8636363636,84681.6666666667,144.666666666667
841,30000000.0,10,4196898.0,8433758.0,13935.2,43688.3333333333,154.0
842,0.0,10332,56024.0,2873910.0,33008.0625,100000.0,276.0
843,33000000.0,199,21135.0,24855879.0,15276.5,76356.6666666667,443.666666666667
844,0.0,1774,200581.0,855934.0,14932.954545454499,82829.3333333333,139.666666666667
845,0.0,258,701047.0,2547306.0,43661.636363636404,100000.0,949.333333333333
846,0.0,21917,2214.0,191600.0,31852.2777777778,100000.0,378.333333333333
847,15000000.0,677481,3533890.0,17426760.0,22252.3571428571,87205.6666666667,148.0
848,0.0,109,328929.0,1105053.0,31874.4782608696,100000.0,145.333333333333
850,0.0,28,2873568.0,27406425.0,24744.529411764703,100000.0,58.6666666666667
851,0.0,1185,140124.0,423528.0,9823.42857142857,40189.0,268.33333333333303
852,20000000.0,11391,47091.0,3647235.0,31301.1904761905,100000.0,76.3333333333333
853,0.0,7,8918.0,26763.0,8207.1,39864.6666666667,102.666666666667
854,0.0,1033,358207.0,1074630.0,16678.8461538462,100000.0,188.333333333333
855,60000000.0,390,106.0,93462.0,25966.3181818182,100000.0,81.0
856,12000000.0,894,0.0,446019.0,13052.875,54266.6666666667,280.66666666666697
857,15000000.0,4026,41665.0,125511.0,24221.375,100000.0,217.666666666667
858,0.0,5,14803130.0,53560827.0,17213.7777777778,77198.0,60.6666666666667
859,0.0,14,254704.0,765820.0,12292.333333333301,73672.0,84.3333333333333
860,10000000.0,172555,21537427.0,21716630.0,20335.230769230802,100000.0,45.3333333333333
861,0.0,3505,76.0,2528448.0,16955.133333333302,75184.6666666667,59.6666666666667
862,0.0,730,258609.0,458964.0,17439.25,46027.0,204.333333333333
863,0.0,13856,3262.0,14185.0,22224.25,97514.6666666667,61.6666666666667
864,24000000.0,52274,1369707.0,4112628.0,24298.7058823529,100000.0,336.66666666666697
865,11000000.0,323,46233.0,9320127.0,13630.3703703704,100000.0,67.0
866,0.0,11569,202794.0,203046.0,15197.315789473701,75740.0,95.0
867,0.0,23918,39632.0,79266.0,20984.7272727273,71553.6666666667,109.333333333333
868,72500000.0,1019864,256207.0,5245041.0,26600.548387096802,100000.0,57.3333333333333
869,0.0,15735,13107.0,13483.0,41664.736842105296,100000.0,130.666666666667
870,2500000.0,677481,4457321.0,13641442.0,18282.3157894737,90028.3333333333,293.66666666666697
871,70000000.0,287,46597.0,236010.0,22858.2142857143,83134.0,568.666666666667
872,0.0,5,66250.0,492868.0,22308.4782608696,100000.0,230.666666666667
873,68000000.0,2635,10513.0,1104384.0,16885.0434782609,84844.6666666667,126.666666666667
875,20000000.0,34,29782.0,27674558.0,13842.625,69392.3333333333,48.0
876,38000000.0,27,10415.0,1944852.0,30071.1851851852,100000.0,56.6666666666667
877,0.0,11569,6870.0,20625.0,14239.826086956498,82642.3333333333,144.0
878,30000000.0,172555,1624356.0,90647670.0,15069.32,100000.0,73.0
881,8000000.0,2,32495.0,3624514.0,28228.5238095238,100000.0,185.333333333333
882,0.0,3938,900.0,2372836.0,15734.6923076923,58741.3333333333,121.333333333333
883,0.0,65882,1293574.0,9220053.0,14417.75,71294.0,191.333333333333
884,26000000.0,5009,571915.0,1719252.0,18218.9259259259,100000.0,140.0
885,7000000.0,445299,235099.0,23196879.0,16837.9,100000.0,247.333333333333
886,28000000.0,104324,9723.0,4573830.0,10798.6842105263,58373.0,37.6666666666667
887,0.0,18821,253355.0,1262517.0,22172.6176470588,100000.0,25.0
888,20000000.0,3140,2748.0,2120925.0,18275.2142857143,77535.6666666667,137.333333333333
889,0.0,614,444333.0,5906778.0,21868.769230769198,85009.6666666667,104.0
890,2000000.0,510,152851.0,462837.0,26039.1666666667,87016.0,365.666666666667
891,0.0,81,1949715.0,1952158.0,9260.15384615385,38755.0,64.0
892,0.0,3362363,131819.0,424692.0,25142.1538461538,83194.6666666667,132.333333333333
893,0.0,5614,429016.0,865976.0,33309.3333333333,100000.0,420.0
894,35000000.0,10437,166.0,12955089.0,25922.4545454545,100000.0,75.0
895,0.0,5614,52429.0,157731.0,26693.551724137906,100000.0,93.6666666666667
896,0.0,701,14997843.0,30004124.0,21149.5,100000.0,87.6666666666667
897,20000000.0,19783,22214.0,1590669.0,13347.454545454499,41349.3333333333,236.333333333333
898,75000000.0,266276,7167201.0,25303920.0,16840.8571428571,69471.0,147.333333333333
899,40000000.0,225726,8630311.0,17262998.0,21636.25,100000.0,127.0
900,15000000.0,242014,3378139.0,10135992.0,15858.7272727273,55214.0,128.666666666667
901,0.0,5561,281898.0,851469.0,23112.571428571402,100000.0,82.0
902,0.0,92,26079136.0,26555347.0,36265.517241379304,100000.0,31.6666666666667
903,0.0,168,107.0,14597.0,35401.9411764706,100000.0,199.333333333333
904,0.0,5950,729151.0,1458760.0,18378.1538461538,100000.0,125.333333333333
905,13000000.0,190,195605.0,658002.0,11846.571428571398,44167.3333333333,457.0
906,65000000.0,1028,35389.0,16305504.0,18476.7083333333,100000.0,38.6666666666667
907,0.0,1155,447886.0,1690731.0,23980.2,100000.0,116.666666666667
908,17000000.0,5,7634368.0,9194112.0,24100.1290322581,100000.0,64.0
909,20000000.0,72,608150.0,1224126.0,20081.1666666667,100000.0,115.333333333333
910,49900000.0,472,2960.0,249972.0,39059.117647058796,100000.0,803.666666666667
911,40000000.0,31,108975.0,218806.0,36940.1111111111,100000.0,509.0
912,20000000.0,31,26401.0,72866.0,8766.263157894742,43525.3333333333,137.0
913,0.0,1483,3921.0,3921.0,18521.9090909091,100000.0,57.0
914,20000000.0,2323805,39689.0,146847.0,24118.95,100000.0,293.66666666666697
915,35000000.0,2323805,21151.0,1453383.0,37830.3571428571,100000.0,606.333333333333
916,0.0,25379607,25292887.0,75878952.0,23021.2105263158,100000.0,101.333333333333
917,0.0,1774,179500.0,2497353.0,17119.2857142857,100000.0,121.666666666667
918,60000000.0,839,379319.0,5602584.0,14592.88,77932.0,114.333333333333
919,0.0,3,16655.0,17272.0,19114.0,100000.0,96.6666666666667
920,19500000.0,4491,526187.0,1662345.0,21071.055555555602,100000.0,138.666666666667
921,10200000.0,274875,449248.0,451635.0,24667.133333333306,100000.0,256.66666666666697
922,0.0,557522,752702.0,2314881.0,11566.25,40982.0,147.333333333333
923,0.0,1275,330956.0,1313218.0,16695.2727272727,53090.0,253.666666666667
924,30000000.0,281,4443667.0,14781546.0,23828.5454545455,77295.6666666667,163.333333333333
